index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
5026,358270,Death Rally (Classic),50,1276,4.99,0.425333333,11.73197492
14244,496990,Ghost Sweeper,1,25,4.99,0.416666667,11.976
2587,11370,Nikopol: Secrets of the Immortals,166,4137,4.99,0.415361446,12.01363307
4737,335840,Goats on a Bridge,58,1431,4.99,0.411206897,12.13501048
5022,58400,Turba,50,1232,4.99,0.410666667,12.15097403
5356,358260,Crystal Caves,43,1059,4.99,0.410465116,12.15694051
4320,293880,Dark Scavenger,71,1746,4.99,0.409859155,12.17491409
11054,599960,Dogolrax,4,98,4.99,0.408333333,12.22040816
12488,606030,Meganoid,2,49,4.99,0.408333333,12.22040816
13704,522610,Lord of the Seal,1,24,4.99,0.4,12.475
1542,2270,Wolfenstein 3D,322,7695,4.99,0.398291925,12.52849903
2117,8890,Freedom Force vs. the 3rd Reich,219,5229,4.99,0.397945205,12.5394148
11024,321600,The Flying Dutchman,4,95,4.99,0.395833333,12.60631579
12073,450600,Safety Driving Simulator: Motorbike,3,70,4.99,0.388888889,12.83142857
8422,353940,Aces of the Luftwaffe,12,279,4.99,0.3875,12.87741935
11419,499610,Copter and Sky,4,93,4.99,0.3875,12.87741935
3777,201040,Galcon Legends,92,2136,4.99,0.386956522,12.89550562
14276,460990,The Impossible Travel Agency,1,23,4.99,0.383333333,13.0173913
15677,623920,Chicago 1930,1,23,4.99,0.383333333,13.0173913
6831,467090,A Game of Changes,23,523,4.99,0.378985507,13.1667304
12698,26300,Drug Wars,2,45,4.99,0.375,13.30666667
1780,226120,Weird Worlds: Return to Infinite Space,264,5889,4.99,0.371780303,13.42190525
58,130,Half-Life: Blue Shift,4975,110827,4.99,0.371279732,13.44000108
10699,489760,Demon Truck,5,110,4.99,0.366666667,13.60909091
2660,473770,BallisticNG,160,3509,4.99,0.365520833,13.65175264
10580,518190,Sky Jac,5,109,4.99,0.363333333,13.73394495
5055,29160,Blueberry Garden,50,1083,4.99,0.361,13.82271468
13521,576020,Final Theosis,2,43,4.99,0.358333333,13.9255814
8206,303940,CAPSULE,13,277,4.99,0.355128205,14.05126354
10971,415950,Yohjo Simulator,5,106,4.99,0.353333333,14.12264151
884,7730,X-COM: Interceptor,584,12374,4.99,0.353139269,14.13040246
13734,607690,SourVR Video Player Deluxe Edition,1,21,4.99,0.35,14.25714286
14018,650680,Golem Creation Kit,1,21,4.99,0.35,14.25714286
14323,603230,The Wendigo,1,21,4.99,0.35,14.25714286
14405,389120,10 Minute Barbarian,1,21,4.99,0.35,14.25714286
5752,21640,FLOCK!,35,732,4.99,0.348571429,14.31557377
10138,512490,Zombie Estate 2,6,125,4.99,0.347222222,14.3712
6853,12460,BC Kings,22,457,4.99,0.346212121,14.4131291
8845,323250,Hexus,10,205,4.99,0.341666667,14.60487805
13374,425650,Halloween Forever,2,41,4.99,0.341666667,14.60487805
11833,453700,prog.1,3,61,4.99,0.338888889,14.72459016
7870,294720,Putt-Putt and Fatty Bear's Activity Pack,15,303,4.99,0.336666667,14.82178218
10176,263480,Final Rush,6,117,4.99,0.325,15.35384615
10126,493060,Ballistic Tanks,6,116,4.99,0.322222222,15.4862069
12782,395600,Armor Clash,2,38,4.99,0.316666667,15.75789474
15320,332730,Barbarian Brawl,1,19,4.99,0.316666667,15.75789474
7077,40320,Rush for Berlin: Gold Edition,21,396,4.99,0.314285714,15.87727273
3564,94303,The Dream Machine: Chapter 3,101,1871,4.99,0.308745875,16.16215927
6560,281280,Mashed,25,463,4.99,0.308666667,16.1663067
12644,535150,BUSTED!,2,37,4.99,0.308333333,16.18378378
12886,380540,Inevitability,2,37,4.99,0.308333333,16.18378378
12126,433630,vrAMP,3,55,4.99,0.305555556,16.33090909
5655,27920,Booster Trooper,37,675,4.99,0.304054054,16.41155556
5720,11560,Maelstrom,36,655,4.99,0.303240741,16.45557252
6927,317940,Karmaflow: The Rock Opera Videogame,22,399,4.99,0.302272727,16.50827068
1860,302060,Trucks & Trailers,251,4550,4.99,0.302124834,16.51635165
5985,21030,Watchmen: The End Is Nigh Part 2,31,560,4.99,0.301075269,16.57392857
2266,11360,Chains,201,3625,4.99,0.300580431,16.60121379
9630,377500,Prismatica,8,144,4.99,0.3,16.63333333
15766,497470,D.N.Age,1,18,4.99,0.3,16.63333333
9437,373800,Fantastic Pinball Thrills,8,141,4.99,0.29375,16.98723404
9392,513930,J.U.R : Japan Underground Racing,8,139,4.99,0.289583333,17.23165468
1721,70120,Hacker Evolution Duality,278,4815,4.99,0.288669065,17.28623053
13176,443630,Chicku,2,34,4.99,0.283333333,17.61176471
13499,359370,Pirate's Life,2,34,4.99,0.283333333,17.61176471
14309,548560,Manastorm,1,17,4.99,0.283333333,17.61176471
15019,577270,VR Aquarium -?-,1,17,4.99,0.283333333,17.61176471
7370,451000,Ember Kaboom,18,305,4.99,0.282407407,17.6695082
8297,306260,Selknam Defense,13,220,4.99,0.282051282,17.69181818
7580,299180,Millionaire Manor,17,282,4.99,0.276470588,18.04893617
2353,214700,Thirty Flights of Loving,191,3164,4.99,0.27609075,18.07376738
9629,19500,Eternity's Child,8,132,4.99,0.275,18.14545455
11148,526890,A Day in the Woods,4,66,4.99,0.275,18.14545455
12805,553290,Drift King: Survival,2,33,4.99,0.275,18.14545455
3871,261880,Corporate Lifestyle Simulator,88,1446,4.99,0.273863636,18.22074689
9499,277540,Tales From The Dragon Mountain: The Strix,8,130,4.99,0.270833333,18.42461538
7110,254860,Lords of the Realm III,20,324,4.99,0.27,18.48148148
7261,301420,Third Eye Crime,19,306,4.99,0.268421053,18.59019608
9255,390610,Circa Infinity,9,144,4.99,0.266666667,18.7125
13907,596280,You Are God,1,16,4.99,0.266666667,18.7125
1553,40720,Samorost 2,319,5093,4.99,0.266091954,18.75291577
7767,298340,Flashout 2,15,238,4.99,0.264444444,18.8697479
10688,656600,Slash It Ultimate,5,79,4.99,0.263333333,18.94936709
7488,46740,World Basketball Manager 2010,18,283,4.99,0.262037037,19.04310954
5607,622040,Zooicide,38,585,4.99,0.256578947,19.44820513
11282,493720,Haven Moon,4,61,4.99,0.254166667,19.63278689
8761,385700,Battle For The Sun,10,152,4.99,0.253333333,19.69736842
8571,336760,Pilot Brothers,11,165,4.99,0.25,19.96
13161,472720,Car Car Crash Hands On Edition,2,30,4.99,0.25,19.96
14072,471220,Don't Drop the Bass,1,15,4.99,0.25,19.96
15062,361110,Prometheus - The Fire Thief,1,15,4.99,0.25,19.96
4810,99400,Garshasp: The Monster Slayer,56,835,4.99,0.248511905,20.07952096
11023,434980,Onion Force,4,58,4.99,0.241666667,20.64827586
6786,406940,Dub Dash,23,329,4.99,0.238405797,20.93069909
9773,540510,ISLANDS: Non-Places,7,99,4.99,0.235714286,21.16969697
11742,392030,Murasaki,3,42,4.99,0.233333333,21.38571429
12883,570850,Metal Assault,2,28,4.99,0.233333333,21.38571429
14879,393740,Synchrom,1,14,4.99,0.233333333,21.38571429
15082,343150,Endica VII The Dream King,1,14,4.99,0.233333333,21.38571429
4878,33110,Alien Shooter: Revisited,54,754,4.99,0.232716049,21.44244032
4538,251770,Shadow Man,64,892,4.99,0.232291667,21.48161435
7731,403670,Lumber Island - That Special Place,16,223,4.99,0.232291667,21.48161435
9969,300900,Hippocampal: The White Sofa,7,97,4.99,0.230952381,21.60618557
5641,397690,Hyperspace Invaders II: Pixel Edition,37,508,4.99,0.228828829,21.80669291
8003,356580,Aerannis,14,192,4.99,0.228571429,21.83125
1882,207570,English Country Tune,247,3340,4.99,0.22537112,22.14125749
11736,560640,The Cabin: VR Escape the Room,3,40,4.99,0.222222222,22.455
8283,254820,Ground Control Anthology,13,172,4.99,0.220512821,22.62906977
2253,2850,X-Tension,204,2678,4.99,0.21879085,22.80716953
15208,588340,Stolen Steel VR,1,13,4.99,0.216666667,23.03076923
6868,219070,Miner Wars Arena ,22,282,4.99,0.213636364,23.35744681
4173,206060,Avernum 6,77,985,4.99,0.213203463,23.4048731
8401,364060,Capsule Force,12,150,4.99,0.208333333,23.952
9699,383780,Judgement,7,87,4.99,0.207142857,24.08965517
2422,248710,Iesabel,182,2202,4.99,0.201648352,24.74604905
12337,36110,Tradewinds 2,3,36,4.99,0.2,24.95
12677,583890,Balthazar's Dream,2,24,4.99,0.2,24.95
13474,446760,Neighborhorde,2,24,4.99,0.2,24.95
13824,553150,VR Dungeon,1,12,4.99,0.2,24.95
13863,469560,Hyper Bowling VR,1,12,4.99,0.2,24.95
13878,630400,Explottens,1,12,4.99,0.2,24.95
7175,8970,Axel & Pixel,20,238,4.99,0.198333333,25.15966387
8033,513360,Mu Cartographer,14,166,4.99,0.197619048,25.25060241
1278,37400,"Time Gentlemen, Please!",398,4635,4.99,0.194095477,25.70899676
1275,37420,"Ben There, Dan That!",398,4596,4.99,0.192462312,25.92715405
6286,49320,Woody Two-Legs Attack of the Zombie Pirates,28,321,4.99,0.191071429,26.11588785
2778,11340,Larva Mortus,151,1644,4.99,0.181456954,27.49963504
10550,490170,Mind OVR Matter,5,54,4.99,0.18,27.72222222
5584,308460,War in a Box: Paper Tanks,38,410,4.99,0.179824561,27.74926829
9144,468800,Arkshot,9,96,4.99,0.177777778,28.06875
11780,405540,Ninja Senki DX,3,32,4.99,0.177777778,28.06875
4415,270770,Etherlords,68,708,4.99,0.173529412,28.7559322
7152,109500,Fowl Space,20,208,4.99,0.173333333,28.78846154
8710,476030,Johnny Graves—The Unchosen One,11,114,4.99,0.172727273,28.88947368
7456,291290,Motte Island,18,186,4.99,0.172222222,28.97419355
6020,29120,Yumsters! 2: Around the World!,31,319,4.99,0.171505376,29.09529781
7289,315830,Daedalus - No Escape,19,191,4.99,0.16754386,29.78324607
5421,99410,Garshasp: Temple of the Dragon,41,410,4.99,0.166666667,29.94
8090,110610,Alien Zombie Megadeath,14,140,4.99,0.166666667,29.94
10921,575110,Magic Lantern,5,50,4.99,0.166666667,29.94
11327,491830,Glow,4,40,4.99,0.166666667,29.94
12933,379370,Mobile Light Force,2,20,4.99,0.166666667,29.94
14885,395880,Sky Tower,1,10,4.99,0.166666667,29.94
1980,254080,World War III: Black Gold,233,2325,4.99,0.166309013,30.0043871
3437,13620,Tom Clancy's Ghost Recon: Desert Siege,106,1037,4.99,0.163050314,30.60405014
9001,336770,Pilot Brothers 2,10,97,4.99,0.161666667,30.86597938
7937,324120,Verde Station,15,145,4.99,0.161111111,30.97241379
11763,578430,Puzzle Puppers,3,29,4.99,0.161111111,30.97241379
10074,491520,Zero-G VR,6,57,4.99,0.158333333,31.51578947
976,315260,Space Hack,532,5002,4.99,0.156704261,31.84342263
9688,416760,Pay2Win: The Tricks Exposed,7,64,4.99,0.152380952,32.746875
11231,288710,Demolition Master 3D,4,36,4.99,0.15,33.26666667
13394,512610,Gochi-Show! for Girls,2,18,4.99,0.15,33.26666667
13781,386200,STLD Redux: Episode 02,1,9,4.99,0.15,33.26666667
14571,649510,Bullet VR,1,9,4.99,0.15,33.26666667
14784,611050,Moriarty: Endgame VR,1,9,4.99,0.15,33.26666667
14851,700460,Nine Worlds - A Viking saga,1,9,4.99,0.15,33.26666667
15436,578690,Dog Duty,1,9,4.99,0.15,33.26666667
15611,547200,Boo Breakers: The Ghostening,1,9,4.99,0.15,33.26666667
15903,644610,Drums Hero PC,1,9,4.99,0.15,33.26666667
5391,358360,Raptor: Call of the Shadows (1994 Classic Edition),42,371,4.99,0.147222222,33.89433962
11817,538000,Hop Step Sing! Kisekiteki Shining! (HQ Edition),3,26,4.99,0.144444444,34.54615385
5114,260710,Dark Fall 2: Lights Out,48,415,4.99,0.144097222,34.62939759
8806,295610,Inescapable,10,85,4.99,0.141666667,35.22352941
13100,440690,Mesel,2,17,4.99,0.141666667,35.22352941
3211,19200,Tank Universal,119,1004,4.99,0.140616246,35.48665339
11707,610740,SuperCluster: Void,3,25,4.99,0.138888889,35.928
11391,321330,ENYO ARCADE,4,33,4.99,0.1375,36.29090909
5740,394600,Mighty Gunvolt,35,285,4.99,0.135714286,36.76842105
6836,313980,Proxy Blade Zero,23,187,4.99,0.135507246,36.82459893
12877,577080,A Dump in the Dark,2,16,4.99,0.133333333,37.425
13951,417840,Mysterious Castle,1,8,4.99,0.133333333,37.425
14326,494700,Eliosi's Hunt,1,8,4.99,0.133333333,37.425
15545,520040,LUMEN,1,8,4.99,0.133333333,37.425
2276,2370,HeXen: Deathkings of the Dark Citadel,200,1582,4.99,0.131833333,37.85082174
5042,200020,Global Ops: Commando Libya,50,393,4.99,0.131,38.09160305
11918,411620,Pane In The Glass,3,23,4.99,0.127777778,39.05217391
12183,525380,Demon Peak,3,23,4.99,0.127777778,39.05217391
1121,201480,Serious Sam: The Random Encounter,467,3498,4.99,0.1248394,39.97135506
11679,374170,Sniper Tactical,3,22,4.99,0.122222222,40.82727273
11704,366590,Prompt,3,22,4.99,0.122222222,40.82727273
2201,2360,HeXen: Beyond Heretic,209,1526,4.99,0.12169059,41.00563565
2940,2550,RIP 3: The Last Hero,137,995,4.99,0.121046229,41.2239196
10877,335050,World Of Leaders,5,36,4.99,0.12,41.58333333
6363,440950,Story Of the Survivor,27,193,4.99,0.119135802,41.88497409
7374,491280,Drift Horizon Online,18,128,4.99,0.118518519,42.103125
5467,358210,Monster Bash,40,283,4.99,0.117916667,42.3180212
1530,254100,World War II: Panzer Claws,325,2295,4.99,0.117692308,42.39869281
12204,392100,Fatal Theory,3,21,4.99,0.116666667,42.77142857
12565,540650,Dawn of Warriors,2,14,4.99,0.116666667,42.77142857
12660,663540,Murder...,2,14,4.99,0.116666667,42.77142857
7763,110630,Mutant Storm Reloaded,16,111,4.99,0.115625,43.15675676
4659,324760,Monster Truck Destruction,61,422,4.99,0.115300546,43.27819905
6000,311820,RC Mini Racers,31,203,4.99,0.109139785,45.72118227
11074,485110,PlanetFate,4,26,4.99,0.108333333,46.06153846
12905,506550,RollerForce,2,13,4.99,0.108333333,46.06153846
13350,454610,Demon's Crystals,2,13,4.99,0.108333333,46.06153846
10925,451870,Nighttime Terror: Dessert Defender,5,32,4.99,0.106666667,46.78125
2916,494720,Morphblade,139,875,4.99,0.104916067,47.56182857
8313,310970,Legions of Ashworld,12,75,4.99,0.104166667,47.904
11492,444350,HACK_IT,4,25,4.99,0.104166667,47.904
2925,385400,Weapons Genius,138,855,4.99,0.10326087,48.32421053
3533,13630,Tom Clancy's Ghost Recon: Island Thunder,102,627,4.99,0.10245098,48.7062201
2093,340200,Bloop,223,1359,4.99,0.101569507,49.12891832
10274,366410,Ludoku,6,36,4.99,0.1,49.9
13155,558850,Children of Colossus,2,12,4.99,0.1,49.9
14246,488070,Escargot Kart,1,6,4.99,0.1,49.9
14786,497450,Blortasia,1,6,4.99,0.1,49.9
2933,2540,RIP,137,809,4.99,0.098418491,50.70185414
10279,368690,Chronoclysm,6,34,4.99,0.094444444,52.83529412
12429,36120,Tradewinds Legends,3,17,4.99,0.094444444,52.83529412
10747,363220,Ghost in the Machine,5,28,4.99,0.093333333,53.46428571
7022,369180,SoulCraft,21,116,4.99,0.092063492,54.20172414
5381,444490,POLYWAR,42,230,4.99,0.091269841,54.67304348
887,7770,X-COM: Enforcer,581,3170,4.99,0.090935169,54.87425868
7598,458450,GAIN,17,92,4.99,0.090196078,55.32391304
11793,393350,Shu's Garden,3,16,4.99,0.088888889,56.1375
11853,491100,"Human, we have a problem",3,16,4.99,0.088888889,56.1375
425,34450,Sid Meier's Civilization IV: Warlords,1197,6353,4.99,0.088457254,56.41142767
11865,467220,Dyna Bomb,3,15,4.99,0.083333333,59.88
13855,548360,RunningJoe,1,5,4.99,0.083333333,59.88
13871,626450,Garakowa -Restore the World-,1,5,4.99,0.083333333,59.88
14165,610090,Gnomelings: Migration,1,5,4.99,0.083333333,59.88
15578,458290,Space Bit Attack,1,5,4.99,0.083333333,59.88
1230,2290,Final DOOM,413,2043,4.99,0.082445521,60.52481645
8052,305390,World War 2: Time of Wrath,14,66,4.99,0.078571429,63.50909091
6275,292300,SPY Fox in: Hold the Mustard,28,131,4.99,0.07797619,63.99389313
7716,397730,Rescue Love Revenge,16,71,4.99,0.073958333,67.47042254
3068,4290,RACE: Caterham Expansion,128,546,4.99,0.07109375,70.18901099
5185,302180,Voyage: Journey to the Moon,46,195,4.99,0.070652174,70.62769231
10262,447100,XLR,6,25,4.99,0.069444444,71.856
4792,218020,Nethergate: Resurrection,57,228,4.99,0.066666667,74.85
12114,646530,Hop Step Sing! kiss×kiss×kiss (HQ Edition),3,12,4.99,0.066666667,74.85
12545,588980,Speed and Scream,2,8,4.99,0.066666667,74.85
13593,264400,Jacob Jones and the Bigfoot Mystery : Episode 1,1,4,4.99,0.066666667,74.85
8054,290380,Micron,14,55,4.99,0.06547619,76.21090909
3613,359190,Rituals,98,383,4.99,0.065136054,76.60887728
10579,436470,Gamma Bros 1.5,5,19,4.99,0.063333333,78.78947368
8157,318690,Cargo 3,13,49,4.99,0.062820513,79.43265306
38,60,Ricochet,6824,25269,4.99,0.061716002,80.85423246
5993,292840,Pajama Sam's Sock Works,31,114,4.99,0.061290323,81.41578947
4663,298140,Rhiannon: Curse of the Four Branches,60,216,4.99,0.06,83.16666667
4385,2525,Gumboy Crazy Features,69,244,4.99,0.058937198,84.66639344
8461,343770,Rotieer,12,42,4.99,0.058333333,85.54285714
12891,383100,Fragile Allegiance,2,7,4.99,0.058333333,85.54285714
10423,383700,Boneless Zombie,6,20,4.99,0.055555556,89.82
8468,350220,Dead Sea,12,37,4.99,0.051388889,97.1027027
2938,2545,RIP 2: Strike Back,137,417,4.99,0.050729927,98.36402878
8540,315450,Bliss,11,33,4.99,0.05,99.8
11949,503730,Saving Harmony,3,9,4.99,0.05,99.8
9458,336230,Way to Go!,8,23,4.99,0.047916667,104.1391304
8002,326470,Space Warp,14,40,4.99,0.047619048,104.79
37,40,Deathmatch Classic,6831,19061,4.99,0.046506124,107.2976969
5443,358320,Realms of Chaos,41,112,4.99,0.045528455,109.6017857
11834,340480,Project Green Beat,3,8,4.99,0.044444444,112.275
12199,392730,The Bizarre Creations of Keith the Magnificent,3,8,4.99,0.044444444,112.275
7383,27020,The Graveyard,18,47,4.99,0.043518519,114.6638298
12604,566350,Quizality,2,5,4.99,0.041666667,119.76
13132,579780,Mental Asylum VR,2,5,4.99,0.041666667,119.76
5676,302190,Amerzone: The Explorer's Legacy,37,89,4.99,0.04009009,124.4696629
10469,551190,123 Slaughter Me Street 2,5,12,4.99,0.04,124.75
8350,317920,Hills Of Glory 3D,12,28,4.99,0.038888889,128.3142857
12343,315480,The Escapist,3,7,4.99,0.038888889,128.3142857
12430,566880,Henry The Hamster Handler,3,7,4.99,0.038888889,128.3142857
4973,294770,Haegemonia: Legions of Iron,52,121,4.99,0.038782051,128.6677686
10742,320310,World Truck Racing,5,11,4.99,0.036666667,136.0909091
6340,371690,Pixel Space,27,54,4.99,0.033333333,149.7
8968,327210,Cheesecake Cool Conrad,10,20,4.99,0.033333333,149.7
12186,549030,SnipZ,3,6,4.99,0.033333333,149.7
13324,310640,European Fishing,2,4,4.99,0.033333333,149.7
13641,672670,Hover Bots VR,1,2,4.99,0.033333333,149.7
14650,514410,Gun Brothers,1,2,4.99,0.033333333,149.7
15396,438730,Poly Towns,1,2,4.99,0.033333333,149.7
5224,358200,Math Rescue,45,87,4.99,0.032222222,154.862069
2226,259320,Heli Heroes,207,372,4.99,0.029951691,166.6016129
6322,292860,Pajama Sam's Lost & Found,28,50,4.99,0.029761905,167.664
11438,367710,Afterlife Empire,4,7,4.99,0.029166667,171.0857143
9841,39900,Coniclysm,7,12,4.99,0.028571429,174.65
6878,301670,Salammbo: Battle for Carthage,22,37,4.99,0.028030303,178.0216216
8674,425230,Sword 'N' Board,11,18,4.99,0.027272727,182.9666667
5079,302160,The Egyptian Prophecy: The Fate of Ramses,49,80,4.99,0.027210884,183.3825
6161,337110,Bard to the Future,29,46,4.99,0.026436782,188.7521739
8049,337450,Dream Tale,14,21,4.99,0.025,199.6
11048,365140,DREAMFLIGHT VR,4,6,4.99,0.025,199.6
12524,391410,"Rock, the Tree Hugger",2,3,4.99,0.025,199.6
12765,379350,Sol Divide,2,3,4.99,0.025,199.6
5478,358230,Paganitzu,40,59,4.99,0.024583333,202.9830508
7633,34800,Chronicles of Mystery: The Scorpio Ritual,16,23,4.99,0.023958333,208.2782609
3921,407620,Indie Game Battle,86,123,4.99,0.023837209,209.3365854
9014,341080,Nexus : One Core,10,14,4.99,0.023333333,213.8571429
4945,358380,Wacky Wheels,53,74,4.99,0.02327044,214.4351351
8192,314950,Spectre,13,17,4.99,0.021794872,228.9529412
9478,288690,Sudokuball Detective,8,10,4.99,0.020833333,239.52
10772,319300,Trainz Trouble,5,6,4.99,0.02,249.5
7711,355650,Pirates vs Corsairs: Davy Jones's Gold,16,19,4.99,0.019791667,252.1263158
9690,413760,Go To Bed: Survive The Night,7,8,4.99,0.019047619,261.975
6055,104020,Storm in a Teacup,31,33,4.99,0.017741935,281.2545455
5296,358290,Hocus Pocus,44,46,4.99,0.017424242,286.3826087
13153,620200,A Hand in the Darkness,2,2,4.99,0.016666667,299.4
13175,433500,Thank You For Playing,2,2,4.99,0.016666667,299.4
13364,566900,Wacky Wings,2,2,4.99,0.016666667,299.4
13839,696110,Backgammon,1,1,4.99,0.016666667,299.4
14051,486350,Square Arena,1,1,4.99,0.016666667,299.4
14130,525690,MMM: Murder Most Misfortunate,1,1,4.99,0.016666667,299.4
15111,601940,Fancy Fishing VR,1,1,4.99,0.016666667,299.4
15851,377190,Pale Echoes,1,1,4.99,0.016666667,299.4
8971,324400,Pocket God vs Desert Ashes,10,9,4.99,0.015,332.6666667
8975,446830,The Lonesome Fog,10,9,4.99,0.015,332.6666667
7026,654830,Athopiu - The Final Rebirth of Hopeless Incarnate,21,18,4.99,0.014285714,349.3
9485,343000,The Mystery of the Druids,8,6,4.99,0.0125,399.2
11178,575000,Hellphobia,4,3,4.99,0.0125,399.2
9821,339320,Snake Blocks,7,5,4.99,0.011904762,419.16
5194,358340,Word Rescue,46,32,4.99,0.011594203,430.3875
7384,406410,Minigolf VR,18,12,4.99,0.011111111,449.1
6659,284020,Freddi Fish and Luther's Maze Madness,24,15,4.99,0.010416667,479.04
10527,620050,Start10,5,3,4.99,0.01,499
6870,302390,Necronomicon: The Dawning of Darkness,22,12,4.99,0.009090909,548.9
5405,358220,Mystic Towers,42,22,4.99,0.008730159,571.5818182
10093,435780,VIOLET: Space Mission,6,3,4.99,0.008333333,598.8
11105,434930,GiAnt,4,2,4.99,0.008333333,598.8
11137,401510,Lavapools,4,2,4.99,0.008333333,598.8
11158,365090,Super Snow Fight,4,2,4.99,0.008333333,598.8
13338,428240,Hauntsters,2,1,4.99,0.008333333,598.8
5183,358310,Blake Stone: Planet Strike,46,21,4.99,0.007608696,655.8285714
9919,536630,Maze Sounds,7,3,4.99,0.007142857,698.6
9605,423180,A.I. Space Corps,8,3,4.99,0.00625,798.4
6307,406930,Epic Showdown,28,10,4.99,0.005952381,838.32
5257,302260,Truffle Saga,45,16,4.99,0.005925926,842.0625
3974,280200,Eterium,84,28,4.99,0.005555556,898.2
10322,389690,Nightclub Emporium,6,2,4.99,0.005555556,898.2
11801,453650,Marble Void,3,1,4.99,0.005555556,898.2
12374,343410,inSynch,3,1,4.99,0.005555556,898.2
3512,345130,Dark Matter,103,32,4.99,0.005177994,963.69375
5333,358190,Blake Stone: Aliens of Gold,43,13,4.99,0.00503876,990.3230769
6891,294580,Freddi Fish and Luther's Water Worries,22,6,4.99,0.004545455,1097.8
8528,321940,Moorhuhn - Tiger and Chicken,11,3,4.99,0.004545455,1097.8
6293,360520,Hypt,28,7,4.99,0.004166667,1197.6
8507,386870,Playing History 2 - Slave Trade,12,3,4.99,0.004166667,1197.6
9637,386710,C:\raft,8,2,4.99,0.004166667,1197.6
11171,382320,Heart of Ember  ,4,1,4.99,0.004166667,1197.6
11466,328740,Bit Odyssey,4,1,4.99,0.004166667,1197.6
8610,364710,Wonky Pigeon!,11,2,4.99,0.003030303,1646.7
2775,286440,Rover Rescue,151,24,4.99,0.002649007,1883.725
9388,431410,Mazement,8,1,4.99,0.002083333,2395.2
5844,412210,Warfront Defenders: Westerplatte,34,3,4.99,0.001470588,3393.2
4266,206040,Avernum 5,73,6,4.99,0.001369863,3642.7
3496,331181,Hero Siege - The Depths of Hell (Collector's Edition),104,2,4.99,0.000320513,15568.8
4741,420210,KRUM - Edge Of Darkness,58,1,4.99,0.000287356,17365.2
3888,366080,Crypt of the NecroDancer Extended Soundtrack,87,0,4.99,0,inf
5483,488470,Shaman's Storm Bundle!,40,0,4.99,0,inf
5900,661670,Renegade Grounds: Episode 1,33,0,4.99,0,inf
7281,498450,A Week of Circus Terror,19,0,4.99,0,inf
7560,262870,Recovery Search and Rescue Simulation ,17,0,4.99,0,inf
8004,434070,Plight of the Zombie,14,0,4.99,0,inf
8010,349650,Tokyo Hosto,14,0,4.99,0,inf
8272,340920,Siege of Turtle Enclave,13,0,4.99,0,inf
8672,509780,Fire Arrow Plus,11,0,4.99,0,inf
8874,328670,Deer Hunt Legends,10,0,4.99,0,inf
9023,296890,Neon Shadow,9,0,4.99,0,inf
9033,470020,"SnarfQuest Tales, Episode 1: The Beginning",9,0,4.99,0,inf
9041,423000,Hybrid Wars - Yana 'Tesla' Radovich,9,0,4.99,0,inf
9172,520250,Visitors,9,0,4.99,0,inf
9718,366060,Teddy Terror,7,0,4.99,0,inf
9739,364980,Bunker Constructor,7,0,4.99,0,inf
9911,461200,"Microcosmum: survival of cells - Campaign  ""New life""",7,0,4.99,0,inf
9927,452650,The Rebel,7,0,4.99,0,inf
10189,464610,Led It Rain,6,0,4.99,0,inf
10240,323260,Robin's Island Adventure,6,0,4.99,0,inf
10302,538170,Raging Titan,6,0,4.99,0,inf
10313,574190,VR Snowballs,6,0,4.99,0,inf
10474,463590,Doom Bringer Paladin,5,0,4.99,0,inf
10506,503320,Deserted: The Story of Peter,5,0,4.99,0,inf
10559,433900,Helium,5,0,4.99,0,inf
10607,470030,Just Bones,5,0,4.99,0,inf
10770,339560,Man Alive Game,5,0,4.99,0,inf
10874,633430,Trail of Destruction,5,0,4.99,0,inf
10914,609990,BeeFense,5,0,4.99,0,inf
10932,550210,Layers of Fear - Soundtrack,5,0,4.99,0,inf
11051,514200,Mythic Victory Arena,4,0,4.99,0,inf
11079,276440,Kingdom Tales,4,0,4.99,0,inf
11084,562090,Kronos,4,0,4.99,0,inf
11173,379760,Gravity Error,4,0,4.99,0,inf
11185,468080,Occurrence at JCR Outpost,4,0,4.99,0,inf
11223,550600,Sphere Complex,4,0,4.99,0,inf
11245,465600,Zombie Hunter Marksman (or ''Buy us Energy Drinks'') Supporter Pack,4,0,4.99,0,inf
11313,383530,Vortex,4,0,4.99,0,inf
11315,586570,Metanet Hunter CD,4,0,4.99,0,inf
11321,681260,Red Number: Prologue,4,0,4.99,0,inf
11445,644160,Reflecting Fate,4,0,4.99,0,inf
11471,549790,Glorch's Great Escape: Walking is for Chumps,4,0,4.99,0,inf
11481,600500,LASER STRIKERS,4,0,4.99,0,inf
11524,512940,Table Top Racing: World Tour - Tropical Ice Pack,4,0,4.99,0,inf
11550,625040,Ophidia,4,0,4.99,0,inf
11571,338260,Usagi Yojimbo: Way of the Ronin,4,0,4.99,0,inf
11638,548320,Magical Mysteries: Path of the Sorceress,3,0,4.99,0,inf
11685,681780,Distorted Reality,3,0,4.99,0,inf
11708,495920,Dungeon Fighter Online: Beginner Pack,3,0,4.99,0,inf
11714,519020,Shuttle Siege,3,0,4.99,0,inf
11795,534830,Battles of Norghan Gold Version,3,0,4.99,0,inf
11910,574280,"Microcosmum: survival of cells - Campaign ""Mutations""",3,0,4.99,0,inf
